"","mac","mae_scaled","within_50","within_95"
"128",8.84675,0.590234468707932,0.62,0.95
"129",1.6955,0.580671262681588,0.65,0.98
"130",2.211,0.536067479452668,0.7,0.97
"131",0.916125,0.504602599297786,0.76,1
"132",3.020125,0.653212365890176,0.65,1
"133",0.845375,0.519513759348069,0.79,1
"134",1.23375,0.562072686171843,0.79,1
"135",21.048625,0.499983211708746,0.62,0.95
"136",0.654875,0.470397985918532,0.87,0.97
"137",0.972875,0.530071776461543,0.83,0.99
"138",7.085375,0.648813588052595,0.57,0.96
"139",0.908125,0.590403545042106,0.73,1
"140",3.24625,0.667018898406201,0.57,0.99
"141",0.694,0.449137671529033,0.8,0.98
"142",5.83125,0.565875634949766,0.63,0.98
"143",1.425625,0.586918725936738,0.74,0.99
"144",0.902,0.601025439877524,0.77,0.98
"145",0.800875,0.502484384964282,0.82,1
"146",0.9395,0.468967422187563,0.82,0.97
"147",0.8005,0.638876946777658,0.75,1
"148",1.0815,0.647790604774176,0.75,1
"149",1.108375,0.529041845224799,0.69,1
"150",1.002625,0.515603704650139,0.83,0.99
"151",1.14475,0.622669794324243,0.7,1
"152",0.9305,0.623491548588713,0.77,0.99
"153",1.03,0.52449179545053,0.79,0.99
"154",1.089875,0.574514705951614,0.75,0.99
"155",0.78775,0.543439957183696,0.8,1
"156",1.550125,0.515855760369025,0.7,0.98
"157",1.483,0.640369468457246,0.71,0.98
"158",1.807,0.684233426022327,0.69,0.99
"159",1.625625,0.466742825491205,0.73,0.99
"160",1.112625,0.553792617993239,0.74,0.99
"161",0.964375,0.594465472566591,0.78,1
"162",3.456,0.637410354490455,0.64,0.97
"163",0.94425,0.507862009263454,0.77,1
"164",2.47225,0.638455206677241,0.68,0.98
"165",0.974125,0.584237310646493,0.79,0.99
"166",1.4015,0.582123116788869,0.72,0.97
"167",1.009875,0.547437175467325,0.75,0.97
"168",0.840625,0.580126478220493,0.79,0.99
"169",0.939875,0.56668909320817,0.79,0.99
"170",0.797375,0.584818343244135,0.81,0.98
"171",0.9835,0.593929287493262,0.7,1
"172",7.61325,0.579905506724219,0.62,1
"173",1.086875,0.526419300624839,0.82,0.98
"174",1.02575,0.660264021640913,0.75,1
"175",2.478875,0.589591875726666,0.7,0.98
"176",0.7885,0.5256894999391,0.82,1
"177",2.684375,0.66469935109324,0.58,0.99
"178",2.180375,0.594126090111557,0.66,1
"179",1.007625,0.583991228007798,0.68,0.99
"180",1.072625,0.593428125576724,0.71,1
"181",1.76975,0.58571815183047,0.75,1
"182",0.935125,0.574152286462976,0.8,0.98
"183",0.776125,0.496920081299482,0.8,1
"184",1.241875,0.588741950185797,0.68,0.98
"185",0.71,0.459470362129607,0.8,0.99
"186",2.757375,0.517967534026601,0.68,1
"187",1.01,0.55928144981613,0.79,0.99
"188",0.8175,0.604566786867484,0.79,1
"189",0.63,0.469017028783977,0.77,1
"190",1.1825,0.466867138479617,0.74,1
"191",1.433,0.617092015067624,0.68,0.97
"192",0.935125,0.549974835274039,0.71,1
"193",0.894875,0.584816428533119,0.74,1
"194",1.34375,0.535759668676337,0.68,0.99
"195",0.977625,0.548320615449888,0.76,1
"196",0.89125,0.632227983098431,0.72,1
"197",14.7505,0.486607477505969,0.65,0.94
"198",1.115375,0.57123905199052,0.75,0.99
"199",0.6805,0.525449453442155,0.8,1
"200",0.848,0.575756479549925,0.78,0.99
"201",0.88025,0.598367090208721,0.75,1
"202",1.093,0.464828185908335,0.82,0.99
"203",1.035125,0.636136090221942,0.8,0.98
"204",0.97425,0.586437753220285,0.8,0.99
"205",0.685625,0.546023597013066,0.78,0.99
"206",0.661625,0.532324723881033,0.78,0.99
"207",0.751875,0.527264526174167,0.78,0.98
"208",1.18375,0.578935629689986,0.74,1
"209",1.42925,0.557011755395896,0.68,0.99
"210",1.543,0.602110776982043,0.74,0.99
"211",1.99775,0.633251022788748,0.66,1
"212",0.946625,0.459176516609776,0.78,0.98
"213",1.25775,0.569366884521468,0.76,0.98
"214",1.11975,0.515786301515792,0.78,1
"215",1.936625,0.616912054340258,0.67,1
"216",1.525375,0.598155677191412,0.72,0.99
"217",2.4975,0.53433772898122,0.71,0.97
